code_zone_geo;zone_geographique;annee;code_type_org;type_d_organisme;code_indicateur;indicateur;code_type_pers;type_de_personnel;secret;non_disponible;etat_des_donnees;valeur
22;Picardie;2013;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;544.32
23;Haute-Normandie;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3278.52
23;Haute-Normandie;2001;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1364.7
23;Haute-Normandie;2006;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;514.31
23;Haute-Normandie;2009;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1514.02
83;Auvergne;2010;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;195.06
83;Auvergne;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;2995.57
91;Languedoc-Roussillon;2001;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;262.13
91;Languedoc-Roussillon;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5252.47
91;Languedoc-Roussillon;2003;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;3339.85
91;Languedoc-Roussillon;2007;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2133.02
91;Languedoc-Roussillon;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;13523.72
91;Languedoc-Roussillon;2008;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5359.2
91;Languedoc-Roussillon;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4719.98
91;Languedoc-Roussillon;2011;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5473.68
91;Languedoc-Roussillon;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9776.17
93;Provence-Alpes-Côte d'Azur;2003;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;12088.78
93;Provence-Alpes-Côte d'Azur;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2007;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2009;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;13305.18
94;Corse;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
95;Provence-Alpes-Côte d'Azur + Corse;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1154.98
95;Provence-Alpes-Côte d'Azur + Corse;2003;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10079.13
95;Provence-Alpes-Côte d'Azur + Corse;2010;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;2933.6
95;Provence-Alpes-Côte d'Azur + Corse;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5325.21
97;Corse + Régions d'outre-mer;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
31;Nord-Pas-de-Calais;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;244.72
31;Nord-Pas-de-Calais;2007;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1750.11
31;Nord-Pas-de-Calais;2009;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3303.82
31;Nord-Pas-de-Calais;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2460.26
31;Nord-Pas-de-Calais;2013;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;3633.63
31;Nord-Pas-de-Calais;2013;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;2210.18
41;Lorraine;2001;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1100.95
41;Lorraine;2001;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1948.25
41;Lorraine;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;6687.91
41;Lorraine;2002;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4102.07
41;Lorraine;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2557.78
41;Lorraine;2009;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;298.3
41;Lorraine;2009;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1863.73
41;Lorraine;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;7217.13
42;Alsace;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4343.55
42;Alsace;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;8168.59
42;Alsace;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;5126.94
42;Alsace;2007;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;461.92
42;Alsace;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3982.05
42;Alsace;2013;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;1798.11
43;Franche-Comté;2004;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;505.62
43;Franche-Comté;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5876.9
43;Franche-Comté;2013;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;430.58
52;Pays de la Loire;2001;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1471.1
52;Pays de la Loire;2003;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;451.48
52;Pays de la Loire;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1958.62
52;Pays de la Loire;2010;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;717.05
53;Bretagne;2004;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2227.74
53;Bretagne;2005;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;4686.96
53;Bretagne;2006;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1205.78
53;Bretagne;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;14249.66
53;Bretagne;2006;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;8091.74
53;Bretagne;2009;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3460.43
54;Poitou-Charentes;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;151.32
54;Poitou-Charentes;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1916.57
54;Poitou-Charentes;2007;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;134.03
54;Poitou-Charentes;2008;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;347.3
54;Poitou-Charentes;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2090.1
72;Aquitaine;2005;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2702.95
72;Aquitaine;2006;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1943.79
72;Aquitaine;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5124.15
72;Aquitaine;2008;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;705.35
72;Aquitaine;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;13738.15
72;Aquitaine;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3698.18
73;Midi-Pyrénées;2001;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5330.31
73;Midi-Pyrénées;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;13865.09
73;Midi-Pyrénées;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6067.85
73;Midi-Pyrénées;2006;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6279.43
73;Midi-Pyrénées;2007;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;15089.67
73;Midi-Pyrénées;2010;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10179.91
73;Midi-Pyrénées;2011;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10383.38
73;Midi-Pyrénées;2012;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3590.27
74;Limousin;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;826.64
74;Limousin;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;644.36
74;Limousin;2006;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;48.87
74;Limousin;2006;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;538.23
74;Limousin;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;996.51
74;Limousin;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1161.48
74;Limousin;2013;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;1248.63
82;Rhône-Alpes;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;35892.15
82;Rhône-Alpes;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;16166.35
82;Rhône-Alpes;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;17113.97
82;Rhône-Alpes;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;12224.57
82;Rhône-Alpes;2011;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;12029.54
82;Rhône-Alpes;2011;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;19073.7
83;Auvergne;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;689.35
83;Auvergne;2005;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4259.61
83;Auvergne;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;586.28
94;Corse;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;121.01
94;Corse;2012;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
95;Provence-Alpes-Côte d'Azur + Corse;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;9368.64
95;Provence-Alpes-Côte d'Azur + Corse;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;13592.25
95;Provence-Alpes-Côte d'Azur + Corse;2013;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;8400.6
95;Provence-Alpes-Côte d'Azur + Corse;2013;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;12130.88
97;Corse + Régions d'outre-mer;2009;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;semi-définitif;
97;Corse + Régions d'outre-mer;2013;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;semi-définitif;
98;Non ventilé;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1608.1
98;Non ventilé;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4191.8
99;Étranger;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;795.64
06;Mayotte;2004;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
06;Mayotte;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
07;Régions d'outre-mer;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
07;Régions d'outre-mer;2003;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1.6400000000000001
07;Régions d'outre-mer;2006;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;262.17
07;Régions d'outre-mer;2006;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1.17
07;Régions d'outre-mer;2008;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;113.91
07;Régions d'outre-mer;2011;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;251.88
100;France;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;63331.31
100;France;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;102521.07
100;France;2012;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;62820.6
11;Île-de-France;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;73875.87
11;Île-de-France;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;136013.68
11;Île-de-France;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;4585.71
01;Guadeloupe;2001;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
01;Guadeloupe;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
01;Guadeloupe;2003;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
01;Guadeloupe;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
01;Guadeloupe;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;semi-définitif;
01;Guadeloupe;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;semi-définitif;
02;Martinique;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
02;Martinique;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
02;Martinique;2007;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
03;Guyane;2003;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
03;Guyane;2004;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
03;Guyane;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
03;Guyane;2007;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
03;Guyane;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
04;La Réunion;2006;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
04;La Réunion;2010;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
04;La Réunion;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
04;La Réunion;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;semi-définitif;
04;La Réunion;2013;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;269.29
06;Mayotte;2011;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
06;Mayotte;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;semi-définitif;
07;Régions d'outre-mer;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1221.85
07;Régions d'outre-mer;2008;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;252.14
100;France;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;155221.75
100;France;2006;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;60867.76
100;France;2007;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;24752.72
100;France;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;28850.56
